,Cell type,test,cell tissue,cell source,material
6157,Missing,Missing,Missing,Missing,CuO
6158,Missing,Missing,Missing,Missing,CoO
6159,Missing,Missing,Missing,Missing,CoO
6160,Missing,Missing,Missing,Missing,ZnO
6161,Missing,Missing,Missing,Missing,CuO
6162,Missing,Missing,Missing,Missing,ZnO
6163,Missing,Missing,Missing,Missing,Mn2O3
6164,Missing,Missing,Missing,Missing,Mn2O3
6165,Missing,Missing,Missing,Missing,Mn2O3
6166,Missing,Missing,Missing,Missing,Mn2O3
6167,Missing,Missing,Missing,Missing,ZnO
6168,Missing,Missing,Missing,Missing,CuO
6169,Missing,Missing,Missing,Missing,ZnO
6170,Missing,Missing,Missing,Missing,CoO
6171,Missing,Missing,Missing,Missing,CoO
6172,Missing,Missing,Missing,Missing,CuO
6173,Missing,Missing,Missing,Missing,CuO
6174,Missing,Missing,Missing,Missing,CuO
6175,Missing,Missing,Missing,Missing,CoO
6176,Missing,Missing,Missing,Missing,CoO
6177,Missing,Missing,Missing,Missing,CoO
6178,Missing,Missing,Missing,Missing,CuO
6179,Missing,Missing,Missing,Missing,Mn2O3
6180,Missing,Missing,Missing,Missing,ZnO
6181,Missing,Missing,Missing,Missing,ZnO
6182,Missing,Missing,Missing,Missing,Mn2O3
6183,Missing,Missing,Missing,Missing,Mn2O3
6184,Missing,Missing,Missing,Missing,Mn2O3
6185,Missing,Missing,Missing,Missing,CuO
6186,Missing,Missing,Missing,Missing,ZnO
6187,Missing,Missing,Missing,Missing,CeO2
6188,Missing,Missing,Missing,Missing,CeO2
6189,Missing,Missing,Missing,Missing,Fe2O3
6190,Missing,Missing,Missing,Missing,Gd2O3
6191,Missing,Missing,Missing,Missing,HfO2
6192,Missing,Missing,Missing,Missing,HfO2
6193,Missing,Missing,Missing,Missing,HfO2
6194,Missing,Missing,Missing,Missing,In2O3
6195,Missing,Missing,Missing,Missing,In2O3
6196,Missing,Missing,Missing,Missing,In2O3
6197,Missing,Missing,Missing,Missing,In2O3
6198,Missing,Missing,Missing,Missing,In2O3
6199,Missing,Missing,Missing,Missing,La2O3
6200,Missing,Missing,Missing,Missing,La2O3
6201,Missing,Missing,Missing,Missing,La2O3
6202,Missing,Missing,Missing,Missing,La2O3
6203,Missing,Missing,Missing,Missing,NiO
6204,Missing,Missing,Missing,Missing,Sb2O3
6205,Missing,Missing,Missing,Missing,Sb2O3
6206,Missing,Missing,Missing,Missing,SiO2
6207,Missing,Missing,Missing,Missing,ZnO
6208,Missing,Missing,Missing,Missing,CoO
6209,Missing,Missing,Missing,Missing,Al2O3
6210,Missing,Missing,Missing,Missing,Al2O3
6211,Missing,Missing,Missing,Missing,Al2O3
6212,Missing,Missing,Missing,Missing,CeO2
6213,Missing,Missing,Missing,Missing,CeO2
6214,Missing,Missing,Missing,Missing,Fe2O3
6215,Missing,Missing,Missing,Missing,Fe2O3
6216,Missing,Missing,Missing,Missing,HfO2
6217,Missing,Missing,Missing,Missing,HfO2
6218,Missing,Missing,Missing,Missing,In2O3
6219,Missing,Missing,Missing,Missing,In2O3
6220,Missing,Missing,Missing,Missing,La2O3
6221,Missing,Missing,Missing,Missing,NiO
6222,Missing,Missing,Missing,Missing,NiO
6223,Missing,Missing,Missing,Missing,NiO
6224,Missing,Missing,Missing,Missing,Sb2O3
6225,Missing,Missing,Missing,Missing,Sb2O3
6226,Missing,Missing,Missing,Missing,SiO2
6227,Missing,Missing,Missing,Missing,SiO2
6228,Missing,Missing,Missing,Missing,SiO2
6229,Missing,Missing,Missing,Missing,SiO2
6230,Missing,Missing,Missing,Missing,CoO
6231,Missing,Missing,Missing,Missing,CuO
6232,Missing,Missing,Missing,Missing,Mn2O3
6233,Missing,Missing,Missing,Missing,Al2O3
6234,Missing,Missing,Missing,Missing,Al2O3
6235,Missing,Missing,Missing,Missing,CeO2
6236,Missing,Missing,Missing,Missing,CeO2
6237,Missing,Missing,Missing,Missing,CeO2
6238,Missing,Missing,Missing,Missing,CeO2
6239,Missing,Missing,Missing,Missing,Fe2O3
6240,Missing,Missing,Missing,Missing,Fe2O3
6241,Missing,Missing,Missing,Missing,Fe2O3
6242,Missing,Missing,Missing,Missing,Gd2O3
6243,Missing,Missing,Missing,Missing,Gd2O3
6244,Missing,Missing,Missing,Missing,HfO2
6245,Missing,Missing,Missing,Missing,HfO2
6246,Missing,Missing,Missing,Missing,In2O3
6247,Missing,Missing,Missing,Missing,In2O3
6248,Missing,Missing,Missing,Missing,La2O3
6249,Missing,Missing,Missing,Missing,NiO
6250,Missing,Missing,Missing,Missing,NiO
6251,Missing,Missing,Missing,Missing,NiO
6252,Missing,Missing,Missing,Missing,Sb2O3
6253,Missing,Missing,Missing,Missing,Sb2O3
6254,Missing,Missing,Missing,Missing,SiO2
6255,Missing,Missing,Missing,Missing,SiO2
6256,Missing,Missing,Missing,Missing,CeO2
6257,Missing,Missing,Missing,Missing,CeO2
6258,Missing,Missing,Missing,Missing,Fe2O3
6259,Missing,Missing,Missing,Missing,Fe2O3
6260,Missing,Missing,Missing,Missing,Fe2O3
6261,Missing,Missing,Missing,Missing,Fe2O3
6262,Missing,Missing,Missing,Missing,Gd2O3
6263,Missing,Missing,Missing,Missing,Gd2O3
6264,Missing,Missing,Missing,Missing,HfO2
6265,Missing,Missing,Missing,Missing,HfO2
6266,Missing,Missing,Missing,Missing,HfO2
6267,Missing,Missing,Missing,Missing,NiO
6268,Missing,Missing,Missing,Missing,Sb2O3
6269,Missing,Missing,Missing,Missing,Sb2O3
6270,Missing,Missing,Missing,Missing,CuO
6271,Missing,Missing,Missing,Missing,CoO
6272,Missing,Missing,Missing,Missing,Al2O3
6273,Missing,Missing,Missing,Missing,Al2O3
6274,Missing,Missing,Missing,Missing,Fe2O3
6275,Missing,Missing,Missing,Missing,Fe2O3
6276,Missing,Missing,Missing,Missing,Fe2O3
6277,Missing,Missing,Missing,Missing,Fe2O3
6278,Missing,Missing,Missing,Missing,HfO2
6279,Missing,Missing,Missing,Missing,HfO2
6280,Missing,Missing,Missing,Missing,In2O3
6281,Missing,Missing,Missing,Missing,In2O3
6282,Missing,Missing,Missing,Missing,La2O3
6283,Missing,Missing,Missing,Missing,La2O3
6284,Missing,Missing,Missing,Missing,La2O3
6285,Missing,Missing,Missing,Missing,NiO
6286,Missing,Missing,Missing,Missing,Sb2O3
6287,Missing,Missing,Missing,Missing,SiO2
6288,Missing,Missing,Missing,Missing,SiO2
6289,Missing,Missing,Missing,Missing,SiO2
6290,Missing,Missing,Missing,Missing,SiO2
6291,Missing,Missing,Missing,Missing,SiO2
6292,Missing,Missing,Missing,Missing,SiO2
6293,Missing,Missing,Missing,Missing,Al2O3
6294,Missing,Missing,Missing,Missing,Al2O3
6295,Missing,Missing,Missing,Missing,Al2O3
6296,Missing,Missing,Missing,Missing,Al2O3
6297,Missing,Missing,Missing,Missing,Al2O3
6298,Missing,Missing,Missing,Missing,CeO2
6299,Missing,Missing,Missing,Missing,CeO2
6300,Missing,Missing,Missing,Missing,CeO2
6301,Missing,Missing,Missing,Missing,Fe2O3
6302,Missing,Missing,Missing,Missing,Gd2O3
6303,Missing,Missing,Missing,Missing,HfO2
6304,Missing,Missing,Missing,Missing,In2O3
6305,Missing,Missing,Missing,Missing,In2O3
6306,Missing,Missing,Missing,Missing,La2O3
6307,Missing,Missing,Missing,Missing,La2O3
6308,Missing,Missing,Missing,Missing,NiO
6309,Missing,Missing,Missing,Missing,NiO
6310,Missing,Missing,Missing,Missing,NiO
6311,Missing,Missing,Missing,Missing,Sb2O3
6312,Missing,Missing,Missing,Missing,CoO
6313,Missing,Missing,Missing,Missing,CuO
6314,Missing,Missing,Missing,Missing,Mn2O3
6315,Missing,Missing,Missing,Missing,Al2O3
6316,Missing,Missing,Missing,Missing,Al2O3
6317,Missing,Missing,Missing,Missing,Al2O3
6318,Missing,Missing,Missing,Missing,Al2O3
6319,Missing,Missing,Missing,Missing,CeO2
6320,Missing,Missing,Missing,Missing,CeO2
6321,Missing,Missing,Missing,Missing,CeO2
6322,Missing,Missing,Missing,Missing,CeO2
6323,Missing,Missing,Missing,Missing,Gd2O3
6324,Missing,Missing,Missing,Missing,Gd2O3
6325,Missing,Missing,Missing,Missing,Gd2O3
6326,Missing,Missing,Missing,Missing,HfO2
6327,Missing,Missing,Missing,Missing,HfO2
6328,Missing,Missing,Missing,Missing,In2O3
6329,Missing,Missing,Missing,Missing,La2O3
6330,Missing,Missing,Missing,Missing,La2O3
6331,Missing,Missing,Missing,Missing,La2O3
6332,Missing,Missing,Missing,Missing,NiO
6333,Missing,Missing,Missing,Missing,NiO
6334,Missing,Missing,Missing,Missing,Sb2O3
6335,Missing,Missing,Missing,Missing,Sb2O3
6336,Missing,Missing,Missing,Missing,Sb2O3
6337,Missing,Missing,Missing,Missing,Sb2O3
6338,Missing,Missing,Missing,Missing,SiO2
6339,Missing,Missing,Missing,Missing,SiO2
6340,Missing,Missing,Missing,Missing,CeO2
6341,Missing,Missing,Missing,Missing,CeO2
6342,Missing,Missing,Missing,Missing,Fe2O3
6343,Missing,Missing,Missing,Missing,Fe2O3
6344,Missing,Missing,Missing,Missing,Fe2O3
6345,Missing,Missing,Missing,Missing,Gd2O3
6346,Missing,Missing,Missing,Missing,Gd2O3
6347,Missing,Missing,Missing,Missing,HfO2
6348,Missing,Missing,Missing,Missing,HfO2
6349,Missing,Missing,Missing,Missing,HfO2
6350,Missing,Missing,Missing,Missing,In2O3
6351,Missing,Missing,Missing,Missing,NiO
6352,Missing,Missing,Missing,Missing,NiO
6353,Missing,Missing,Missing,Missing,NiO
6354,Missing,Missing,Missing,Missing,Sb2O3
6355,Missing,Missing,Missing,Missing,Sb2O3
6356,Missing,Missing,Missing,Missing,Sb2O3
6357,Missing,Missing,Missing,Missing,SiO2
6358,Missing,Missing,Missing,Missing,CoO
6359,Missing,Missing,Missing,Missing,CuO
6360,Missing,Missing,Missing,Missing,CuO
6361,Missing,Missing,Missing,Missing,Al2O3
6362,Missing,Missing,Missing,Missing,CeO2
6363,Missing,Missing,Missing,Missing,CeO2
6364,Missing,Missing,Missing,Missing,Fe2O3
6365,Missing,Missing,Missing,Missing,Fe2O3
6366,Missing,Missing,Missing,Missing,Gd2O3
6367,Missing,Missing,Missing,Missing,In2O3
6368,Missing,Missing,Missing,Missing,In2O3
6369,Missing,Missing,Missing,Missing,In2O3
6370,Missing,Missing,Missing,Missing,In2O3
6371,Missing,Missing,Missing,Missing,La2O3
6372,Missing,Missing,Missing,Missing,La2O3
6373,Missing,Missing,Missing,Missing,La2O3
6374,Missing,Missing,Missing,Missing,La2O3
6375,Missing,Missing,Missing,Missing,NiO
6376,Missing,Missing,Missing,Missing,NiO
6377,Missing,Missing,Missing,Missing,Sb2O3
6378,Missing,Missing,Missing,Missing,SiO2
6379,Missing,Missing,Missing,Missing,SiO2
6380,Missing,Missing,Missing,Missing,ZnO
6381,Missing,Missing,Missing,Missing,CoO
6382,Missing,Missing,Missing,Missing,ZnO
6383,Missing,Missing,Missing,Missing,Al2O3
6384,Missing,Missing,Missing,Missing,Al2O3
6385,Missing,Missing,Missing,Missing,Al2O3
6386,Missing,Missing,Missing,Missing,Al2O3
6387,Missing,Missing,Missing,Missing,CeO2
6388,Missing,Missing,Missing,Missing,CeO2
6389,Missing,Missing,Missing,Missing,CeO2
6390,Missing,Missing,Missing,Missing,Fe2O3
6391,Missing,Missing,Missing,Missing,Fe2O3
6392,Missing,Missing,Missing,Missing,Fe2O3
6393,Missing,Missing,Missing,Missing,Gd2O3
6394,Missing,Missing,Missing,Missing,Gd2O3
6395,Missing,Missing,Missing,Missing,Gd2O3
6396,Missing,Missing,Missing,Missing,In2O3
6397,Missing,Missing,Missing,Missing,La2O3
6398,Missing,Missing,Missing,Missing,La2O3
6399,Missing,Missing,Missing,Missing,SiO2
6400,Missing,Missing,Missing,Missing,CoO
6401,Missing,Missing,Missing,Missing,Mn2O3
6402,Missing,Missing,Missing,Missing,CeO2
6403,Missing,Missing,Missing,Missing,CeO2
6404,Missing,Missing,Missing,Missing,CeO2
6405,Missing,Missing,Missing,Missing,Gd2O3
6406,Missing,Missing,Missing,Missing,Gd2O3
6407,Missing,Missing,Missing,Missing,HfO2
6408,Missing,Missing,Missing,Missing,HfO2
6409,Missing,Missing,Missing,Missing,HfO2
6410,Missing,Missing,Missing,Missing,HfO2
6411,Missing,Missing,Missing,Missing,In2O3
6412,Missing,Missing,Missing,Missing,La2O3
6413,Missing,Missing,Missing,Missing,La2O3
6414,Missing,Missing,Missing,Missing,La2O3
6415,Missing,Missing,Missing,Missing,La2O3
6416,Missing,Missing,Missing,Missing,NiO
6417,Missing,Missing,Missing,Missing,Sb2O3
6418,Missing,Missing,Missing,Missing,SiO2
6419,Missing,Missing,Missing,Missing,SiO2
6420,Missing,Missing,Missing,Missing,SiO2
6421,Missing,Missing,Missing,Missing,SiO2
6422,Missing,Missing,Missing,Missing,SiO2
6423,Missing,Missing,Missing,Missing,Mn2O3
6424,Missing,Missing,Missing,Missing,Fe2O3
6425,Missing,Missing,Missing,Missing,Fe2O3
6426,Missing,Missing,Missing,Missing,Gd2O3
6427,Missing,Missing,Missing,Missing,Gd2O3
6428,Missing,Missing,Missing,Missing,In2O3
6429,Missing,Missing,Missing,Missing,La2O3
6430,Missing,Missing,Missing,Missing,Sb2O3
6431,Missing,Missing,Missing,Missing,Sb2O3
6432,Missing,Missing,Missing,Missing,Sb2O3
6433,Missing,Missing,Missing,Missing,SiO2
6434,Missing,Missing,Missing,Missing,SiO2
6435,Missing,Missing,Missing,Missing,SiO2
6436,Missing,Missing,Missing,Missing,SiO2
6437,Missing,Missing,Missing,Missing,Mn2O3
6438,Missing,Missing,Missing,Missing,CoO
6439,Missing,Missing,Missing,Missing,ZnO
6440,Missing,Missing,Missing,Missing,Al2O3
6441,Missing,Missing,Missing,Missing,Al2O3
6442,Missing,Missing,Missing,Missing,Al2O3
6443,Missing,Missing,Missing,Missing,Al2O3
6444,Missing,Missing,Missing,Missing,Fe2O3
6445,Missing,Missing,Missing,Missing,Fe2O3
6446,Missing,Missing,Missing,Missing,Gd2O3
6447,Missing,Missing,Missing,Missing,NiO
6448,Missing,Missing,Missing,Missing,Sb2O3
6449,Missing,Missing,Missing,Missing,SiO2
6450,Missing,Missing,Missing,Missing,CoO
6451,Missing,Missing,Missing,Missing,CoO
6452,Missing,Missing,Missing,Missing,CuO
6453,Missing,Missing,Missing,Missing,ZnO
6454,Missing,Missing,Missing,Missing,Al2O3
6455,Missing,Missing,Missing,Missing,CeO2
6456,Missing,Missing,Missing,Missing,CeO2
6457,Missing,Missing,Missing,Missing,CeO2
6458,Missing,Missing,Missing,Missing,CeO2
6459,Missing,Missing,Missing,Missing,Fe2O3
6460,Missing,Missing,Missing,Missing,Gd2O3
6461,Missing,Missing,Missing,Missing,Gd2O3
6462,Missing,Missing,Missing,Missing,Gd2O3
6463,Missing,Missing,Missing,Missing,HfO2
6464,Missing,Missing,Missing,Missing,HfO2
6465,Missing,Missing,Missing,Missing,In2O3
6466,Missing,Missing,Missing,Missing,La2O3
6467,Missing,Missing,Missing,Missing,La2O3
6468,Missing,Missing,Missing,Missing,Mn2O3
6469,Missing,Missing,Missing,Missing,NiO
6470,Missing,Missing,Missing,Missing,Sb2O3
6471,Missing,Missing,Missing,Missing,Sb2O3
6472,Missing,Missing,Missing,Missing,SiO2
6473,Missing,Missing,Missing,Missing,SiO2
6474,Missing,Missing,Missing,Missing,ZnO
6475,Missing,Missing,Missing,Missing,Al2O3
6476,Missing,Missing,Missing,Missing,CeO2
6477,Missing,Missing,Missing,Missing,CeO2
6478,Missing,Missing,Missing,Missing,Fe2O3
6479,Missing,Missing,Missing,Missing,Gd2O3
6480,Missing,Missing,Missing,Missing,Gd2O3
6481,Missing,Missing,Missing,Missing,HfO2
6482,Missing,Missing,Missing,Missing,In2O3
6483,Missing,Missing,Missing,Missing,In2O3
6484,Missing,Missing,Missing,Missing,In2O3
6485,Missing,Missing,Missing,Missing,In2O3
6486,Missing,Missing,Missing,Missing,La2O3
6487,Missing,Missing,Missing,Missing,La2O3
6488,Missing,Missing,Missing,Missing,La2O3
6489,Missing,Missing,Missing,Missing,NiO
6490,Missing,Missing,Missing,Missing,NiO
6491,Missing,Missing,Missing,Missing,Sb2O3
6492,Missing,Missing,Missing,Missing,SiO2
6493,Missing,Missing,Missing,Missing,SiO2
6494,Missing,Missing,Missing,Missing,Mn2O3
6495,Missing,Missing,Missing,Missing,CoO
6496,Missing,Missing,Missing,Missing,ZnO
6497,Missing,Missing,Missing,Missing,Al2O3
6498,Missing,Missing,Missing,Missing,Al2O3
6499,Missing,Missing,Missing,Missing,Al2O3
6500,Missing,Missing,Missing,Missing,Al2O3
6501,Missing,Missing,Missing,Missing,CeO2
6502,Missing,Missing,Missing,Missing,Fe2O3
6503,Missing,Missing,Missing,Missing,Gd2O3
6504,Missing,Missing,Missing,Missing,Gd2O3
6505,Missing,Missing,Missing,Missing,Gd2O3
6506,Missing,Missing,Missing,Missing,HfO2
6507,Missing,Missing,Missing,Missing,HfO2
6508,Missing,Missing,Missing,Missing,HfO2
6509,Missing,Missing,Missing,Missing,In2O3
6510,Missing,Missing,Missing,Missing,La2O3
6511,Missing,Missing,Missing,Missing,La2O3
6512,Missing,Missing,Missing,Missing,La2O3
6513,Missing,Missing,Missing,Missing,NiO
6514,Missing,Missing,Missing,Missing,NiO
6515,Missing,Missing,Missing,Missing,NiO
6516,Missing,Missing,Missing,Missing,NiO
6517,Missing,Missing,Missing,Missing,Sb2O3
6518,Missing,Missing,Missing,Missing,Sb2O3
6519,Missing,Missing,Missing,Missing,CoO
6520,Missing,Missing,Missing,Missing,Al2O3
6521,Missing,Missing,Missing,Missing,Al2O3
6522,Missing,Missing,Missing,Missing,CeO2
6523,Missing,Missing,Missing,Missing,CeO2
6524,Missing,Missing,Missing,Missing,Fe2O3
6525,Missing,Missing,Missing,Missing,Fe2O3
6526,Missing,Missing,Missing,Missing,Fe2O3
6527,Missing,Missing,Missing,Missing,Fe2O3
6528,Missing,Missing,Missing,Missing,Gd2O3
6529,Missing,Missing,Missing,Missing,Gd2O3
6530,Missing,Missing,Missing,Missing,Gd2O3
6531,Missing,Missing,Missing,Missing,Gd2O3
6532,Missing,Missing,Missing,Missing,Gd2O3
6533,Missing,Missing,Missing,Missing,Gd2O3
6534,Missing,Missing,Missing,Missing,Gd2O3
6535,Missing,Missing,Missing,Missing,HfO2
6536,Missing,Missing,Missing,Missing,HfO2
6537,Missing,Missing,Missing,Missing,HfO2
6538,Missing,Missing,Missing,Missing,HfO2
6539,Missing,Missing,Missing,Missing,In2O3
6540,Missing,Missing,Missing,Missing,In2O3
6541,Missing,Missing,Missing,Missing,In2O3
6542,Missing,Missing,Missing,Missing,La2O3
6543,Missing,Missing,Missing,Missing,NiO
6544,Missing,Missing,Missing,Missing,NiO
6545,Missing,Missing,Missing,Missing,Sb2O3
6546,Missing,Missing,Missing,Missing,Sb2O3
6547,Missing,Missing,Missing,Missing,Sb2O3
6548,Missing,Missing,Missing,Missing,SiO2
6549,Missing,Missing,Missing,Missing,SiO2
6550,Missing,Missing,Missing,Missing,CuO
6551,Missing,Missing,Missing,Missing,CoO
6552,Missing,Missing,Missing,Missing,Al2O3
6553,Missing,Missing,Missing,Missing,Al2O3
6554,Missing,Missing,Missing,Missing,Al2O3
6555,Missing,Missing,Missing,Missing,CeO2
6556,Missing,Missing,Missing,Missing,Fe2O3
6557,Missing,Missing,Missing,Missing,Gd2O3
6558,Missing,Missing,Missing,Missing,Gd2O3
6559,Missing,Missing,Missing,Missing,Gd2O3
6560,Missing,Missing,Missing,Missing,HfO2
6561,Missing,Missing,Missing,Missing,HfO2
6562,Missing,Missing,Missing,Missing,HfO2
6563,Missing,Missing,Missing,Missing,In2O3
6564,Missing,Missing,Missing,Missing,In2O3
6565,Missing,Missing,Missing,Missing,In2O3
6566,Missing,Missing,Missing,Missing,NiO
6567,Missing,Missing,Missing,Missing,Sb2O3
6568,Missing,Missing,Missing,Missing,Sb2O3
6569,Missing,Missing,Missing,Missing,SiO2
6570,Missing,Missing,Missing,Missing,SiO2
6571,Missing,Missing,Missing,Missing,CoO
6572,Missing,Missing,Missing,Missing,Al2O3
6573,Missing,Missing,Missing,Missing,CeO2
6574,Missing,Missing,Missing,Missing,CeO2
6575,Missing,Missing,Missing,Missing,Fe2O3
6576,Missing,Missing,Missing,Missing,Fe2O3
6577,Missing,Missing,Missing,Missing,Fe2O3
6578,Missing,Missing,Missing,Missing,Gd2O3
6579,Missing,Missing,Missing,Missing,HfO2
6580,Missing,Missing,Missing,Missing,In2O3
6581,Missing,Missing,Missing,Missing,La2O3
6582,Missing,Missing,Missing,Missing,La2O3
6583,Missing,Missing,Missing,Missing,La2O3
6584,Missing,Missing,Missing,Missing,NiO
6585,Missing,Missing,Missing,Missing,Sb2O3
6586,Missing,Missing,Missing,Missing,Sb2O3
6587,Missing,Missing,Missing,Missing,SiO2
6588,Missing,Missing,Missing,Missing,Al2O3
6589,Missing,Missing,Missing,Missing,HfO2
6590,Missing,Missing,Missing,Missing,HfO2
6591,Missing,Missing,Missing,Missing,In2O3
6592,Missing,Missing,Missing,Missing,In2O3
6593,Missing,Missing,Missing,Missing,In2O3
6594,Missing,Missing,Missing,Missing,La2O3
6595,Missing,Missing,Missing,Missing,NiO
6596,Missing,Missing,Missing,Missing,NiO
6597,Missing,Missing,Missing,Missing,NiO
6598,Missing,Missing,Missing,Missing,Sb2O3
6599,Missing,Missing,Missing,Missing,Sb2O3
6600,Missing,Missing,Missing,Missing,ZnO
